Ros Timestamp,Address,SSID,protocol,Frequency,Signal,Encryption,security,group Cipher,pairwise Ciphers
1438174390384316992,F4:CA:E5:AA:65:04,freebox_Pourpre,IEEE 802.11bgn,2417,25,1,WPA Version 1,TKIP,CCMP
1438174390384316992,34:DB:FD:A4:99:72,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:A4:99:70,Universite de Lorraine,IEEE 802.11bgn,2437,42,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:B4:5D:C2,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,DA:9B:BB:11:F1:1B,FreeWifi_secure,IEEE 802.11bgn,2462,28,1,WPA Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:96:40:80,Universite de Lorraine,IEEE 802.11bgn,2462,25,0,WPA Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:B4:3A:02,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:B4:5D:C1,eduroam,IEEE 802.11bgn,2437,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:A4:99:73,<hidden>,IEEE 802.11bgn,2437,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:B4:3A:00,Universite de Lorraine,IEEE 802.11bgn,2462,25,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,00:22:3F:37:ED:B8,NUMERICABLE-F278,IEEE 802.11bg,2462,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:B4:5D:C3,<hidden>,IEEE 802.11bgn,2437,43,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,DA:9B:BB:11:F1:19,<hidden>,IEEE 802.11bgn,2462,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:67:B0:41,eduroam,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:67:98:A1,eduroam,IEEE 802.11bgn,2412,9,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:B4:3A:01,eduroam,IEEE 802.11bgn,2462,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:B4:5D:C0,Universite de Lorraine,IEEE 802.11bgn,2437,42,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,DA:9B:BB:11:F1:18,freebox_HUNEXG,IEEE 802.11bgn,2462,28,1,WPA Version 1,TKIP,CCMP
1438174390384316992,34:DB:FD:A4:B5:E2,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:A4:B5:E1,eduroam,IEEE 802.11bgn,2462,9,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:67:98:A3,<hidden>,IEEE 802.11bgn,2412,10,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:67:B0:40,Universite de Lorraine,IEEE 802.11bgn,2462,7,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:67:B0:43,<hidden>,IEEE 802.11bgn,2462,23,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,DA:9B:BB:11:F1:1A,FreeWifi,IEEE 802.11bgn,2462,23,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,34:DB:FD:67:B0:42,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,00:1A:E3:D0:EF:93,<hidden>,IEEE 802.11bg,2412,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174390384316992,E0:CE:C3:C8:6F:A4,Numericable-6f9e,IEEE 802.11bgn,2462,7,1,Unknown: DD830050F204104A0001101044000102103B0001,TKIP,CCMP
1438174390384316992,34:DB:FD:67:98:A0,Universite de Lorraine,IEEE 802.11bgn,2412,23,0,Unknown: DD830050F204104A0001101044000102103B0001,TKIP,CCMP
1438174390384316992,34:DB:FD:67:98:A2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:B9:C0,Universite de Lorraine,IEEE 802.11bgn,2412,22,0,,,
1438174392048432837,34:DB:FD:B4:61:E0,Universite de Lorraine,IEEE 802.11bgn,2412,42,0,,,
1438174392048432837,34:DB:FD:B4:61:E2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:B9:C2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:61:E3,<hidden>,IEEE 802.11bgn,2412,44,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:B9:C1,eduroam,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:61:E1,eduroam,IEEE 802.11bgn,2412,43,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:9C:41,eduroam,IEEE 802.11bgn,2412,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:9C:40,Universite de Lorraine,IEEE 802.11bgn,2412,28,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:B9:C3,<hidden>,IEEE 802.11bgn,2412,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:9C:42,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:9C:43,<hidden>,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,C0:4A:00:F9:62:C6,BDE,IEEE 802.11bgn,2427,28,1,Unknown: DD990050F204104A0001101044000102103B0001,CCMP,CCMP
1438174392048432837,34:DB:FD:96:4A:21,eduroam,IEEE 802.11bgn,2437,46,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,00:1C:F0:69:E8:5E,<hidden>,IEEE 802.11bgn,2427,26,1,IEEE 802.11i/WPA2 Version 1,TKIP,CCMP
1438174392048432837,34:DB:FD:96:4A:23,<hidden>,IEEE 802.11bgn,2437,46,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:96:4A:20,Universite de Lorraine,IEEE 802.11bgn,2437,46,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:96:4A:22,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,46,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,D6:D9:19:37:95:A3,TNTwizy1,IEEE 802.11bgn,2437,72,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:A4:98:82,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:A4:98:83,<hidden>,IEEE 802.11bgn,2437,10,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:A4:98:80,Universite de Lorraine,IEEE 802.11bgn,2437,25,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:A4:98:81,eduroam,IEEE 802.11bgn,2437,25,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:A4:99:71,eduroam,IEEE 802.11bgn,2437,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,C0:4A:00:09:79:F6,<hidden>,IEEE 802.11bgn,2447,28,1,IEEE 802.11i/WPA2 Version 1,TKIP,CCMP
1438174392048432837,34:DB:FD:67:9B:43,<hidden>,IEEE 802.11bgn,2462,46,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:96:40:83,<hidden>,IEEE 802.11bgn,2462,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:9B:42,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,48,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:9B:41,eduroam,IEEE 802.11bgn,2462,45,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:9B:40,Universite de Lorraine,IEEE 802.11bgn,2462,46,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,E8:DE:27:87:32:B4,Anim'Est,IEEE 802.11bgn,2462,42,1,Unknown: DDA50050F204104A0001101044000102103B0001,CCMP,CCMP
1438174392048432837,00:90:4C:91:00:03,TN Services,IEEE 802.11bg,2462,43,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:96:40:82,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:96:40:81,eduroam,IEEE 802.11bgn,2462,25,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,F4:CA:E5:AA:65:04,freebox_Pourpre,IEEE 802.11bgn,2417,22,1,WPA Version 1,TKIP,CCMP
1438174392048432837,34:DB:FD:A4:99:72,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:A4:99:70,Universite de Lorraine,IEEE 802.11bgn,2437,42,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:5D:C2,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,DA:9B:BB:11:F1:1B,FreeWifi_secure,IEEE 802.11bgn,2462,28,1,WPA Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:96:40:80,Universite de Lorraine,IEEE 802.11bgn,2462,26,0,WPA Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:3A:02,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:5D:C1,eduroam,IEEE 802.11bgn,2437,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:A4:99:73,<hidden>,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:3A:00,Universite de Lorraine,IEEE 802.11bgn,2462,25,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,00:22:3F:37:ED:B8,NUMERICABLE-F278,IEEE 802.11bg,2462,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:5D:C3,<hidden>,IEEE 802.11bgn,2437,43,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,DA:9B:BB:11:F1:19,<hidden>,IEEE 802.11bgn,2462,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:B0:41,eduroam,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:98:A1,eduroam,IEEE 802.11bgn,2412,9,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:3A:01,eduroam,IEEE 802.11bgn,2462,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:5D:C0,Universite de Lorraine,IEEE 802.11bgn,2437,28,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,DA:9B:BB:11:F1:18,freebox_HUNEXG,IEEE 802.11bgn,2462,28,1,WPA Version 1,TKIP,CCMP
1438174392048432837,34:DB:FD:A4:B5:E2,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,9,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,0E:76:6B:29:10:49,<hidden>,IEEE 802.11bgn,2462,23,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:98:A3,<hidden>,IEEE 802.11bgn,2412,10,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:B0:43,<hidden>,IEEE 802.11bgn,2462,23,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,DA:9B:BB:11:F1:1A,FreeWifi,IEEE 802.11bgn,2462,23,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:67:B0:42,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,00:1A:E3:D0:EF:93,<hidden>,IEEE 802.11bg,2412,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,E0:CE:C3:C8:6F:A4,Numericable-6f9e,IEEE 802.11bgn,2462,7,1,Unknown: DD830050F204104A0001101044000102103B0001,TKIP,CCMP
1438174392048432837,34:DB:FD:67:98:A0,Universite de Lorraine,IEEE 802.11bgn,2412,23,0,Unknown: DD830050F204104A0001101044000102103B0001,TKIP,CCMP
1438174392048432837,34:DB:FD:67:98:A2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:B4:3A:03,<hidden>,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174392048432837,34:DB:FD:A4:B5:E0,Universite de Lorraine,IEEE 802.11bgn,2462,10,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:B9:C0,Universite de Lorraine,IEEE 802.11bgn,2412,22,0,,,
1438174393712409092,34:DB:FD:B4:61:E0,Universite de Lorraine,IEEE 802.11bgn,2412,42,0,,,
1438174393712409092,34:DB:FD:B4:61:E2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:B9:C2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:61:E3,<hidden>,IEEE 802.11bgn,2412,44,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:B9:C1,eduroam,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:61:E1,eduroam,IEEE 802.11bgn,2412,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:9C:41,eduroam,IEEE 802.11bgn,2412,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:9C:40,Universite de Lorraine,IEEE 802.11bgn,2412,42,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:B9:C3,<hidden>,IEEE 802.11bgn,2412,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:9C:42,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:9C:43,<hidden>,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,C0:4A:00:F9:62:C6,BDE,IEEE 802.11bgn,2427,28,1,Unknown: DD990050F204104A0001101044000102103B0001,CCMP,CCMP
1438174393712409092,34:DB:FD:96:4A:21,eduroam,IEEE 802.11bgn,2437,45,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,00:1C:F0:69:E8:5E,<hidden>,IEEE 802.11bgn,2427,26,1,IEEE 802.11i/WPA2 Version 1,TKIP,CCMP
1438174393712409092,34:DB:FD:96:4A:23,<hidden>,IEEE 802.11bgn,2437,45,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:96:4A:20,Universite de Lorraine,IEEE 802.11bgn,2437,46,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:96:4A:22,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,46,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,D6:D9:19:37:95:A3,TNTwizy1,IEEE 802.11bgn,2437,100,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:A4:98:82,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:A4:98:83,<hidden>,IEEE 802.11bgn,2437,9,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:A4:98:80,Universite de Lorraine,IEEE 802.11bgn,2437,25,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:A4:98:81,eduroam,IEEE 802.11bgn,2437,25,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:A4:99:71,eduroam,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,C0:4A:00:09:79:F6,<hidden>,IEEE 802.11bgn,2447,28,1,IEEE 802.11i/WPA2 Version 1,TKIP,CCMP
1438174393712409092,34:DB:FD:67:9B:43,<hidden>,IEEE 802.11bgn,2462,45,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:96:40:83,<hidden>,IEEE 802.11bgn,2462,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:9B:42,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,46,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:9B:41,eduroam,IEEE 802.11bgn,2462,45,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:9B:40,Universite de Lorraine,IEEE 802.11bgn,2462,45,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,E8:DE:27:87:32:B4,Anim'Est,IEEE 802.11bgn,2462,28,1,Unknown: DD260050F204104A000110104400010210490014,CCMP,CCMP
1438174393712409092,00:90:4C:91:00:03,TN Services,IEEE 802.11bg,2462,44,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:96:40:82,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:96:40:81,eduroam,IEEE 802.11bgn,2462,25,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,F4:CA:E5:AA:65:04,freebox_Pourpre,IEEE 802.11bgn,2417,25,1,WPA Version 1,TKIP,CCMP
1438174393712409092,34:DB:FD:A4:99:72,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:A4:99:70,Universite de Lorraine,IEEE 802.11bgn,2437,28,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:5D:C2,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,DA:9B:BB:11:F1:1B,FreeWifi_secure,IEEE 802.11bgn,2462,28,1,WPA Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:96:40:80,Universite de Lorraine,IEEE 802.11bgn,2462,26,0,WPA Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:3A:02,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:5D:C1,eduroam,IEEE 802.11bgn,2437,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:A4:99:73,<hidden>,IEEE 802.11bgn,2437,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:3A:00,Universite de Lorraine,IEEE 802.11bgn,2462,25,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,00:22:3F:37:ED:B8,NUMERICABLE-F278,IEEE 802.11bg,2462,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:5D:C3,<hidden>,IEEE 802.11bgn,2437,43,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,DA:9B:BB:11:F1:19,<hidden>,IEEE 802.11bgn,2462,22,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:B0:41,eduroam,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:98:A1,eduroam,IEEE 802.11bgn,2412,9,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:3A:01,eduroam,IEEE 802.11bgn,2462,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:5D:C0,Universite de Lorraine,IEEE 802.11bgn,2437,28,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,DA:9B:BB:11:F1:18,freebox_HUNEXG,IEEE 802.11bgn,2462,28,1,WPA Version 1,TKIP,CCMP
1438174393712409092,34:DB:FD:A4:B5:E2,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,9,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,0E:76:6B:29:10:49,<hidden>,IEEE 802.11bgn,2462,10,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:98:A3,<hidden>,IEEE 802.11bgn,2412,10,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:B0:43,<hidden>,IEEE 802.11bgn,2462,23,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,DA:9B:BB:11:F1:1A,FreeWifi,IEEE 802.11bgn,2462,23,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:67:B0:42,Personnels Univ-Lorraine,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,0E:76:6B:29:10:48,Dragica,IEEE 802.11bgn,2462,22,1,WPA Version 1,TKIP,CCMP
1438174393712409092,E0:CE:C3:C8:6F:A4,Numericable-6f9e,IEEE 802.11bgn,2462,7,1,Unknown: DD830050F204104A0001101044000102103B0001,TKIP,CCMP
1438174393712409092,34:DB:FD:67:98:A0,Universite de Lorraine,IEEE 802.11bgn,2412,23,0,Unknown: DD830050F204104A0001101044000102103B0001,TKIP,CCMP
1438174393712409092,34:DB:FD:67:98:A2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:B4:3A:03,<hidden>,IEEE 802.11bgn,2462,7,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174393712409092,34:DB:FD:A4:B5:E0,Universite de Lorraine,IEEE 802.11bgn,2462,10,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:67:B9:C0,Universite de Lorraine,IEEE 802.11bgn,2412,22,0,,,
1438174395376563156,34:DB:FD:B4:61:E0,Universite de Lorraine,IEEE 802.11bgn,2412,42,0,,,
1438174395376563156,34:DB:FD:B4:61:E2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:67:B9:C2,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:B4:61:E3,<hidden>,IEEE 802.11bgn,2412,44,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:67:B9:C1,eduroam,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:B4:61:E1,eduroam,IEEE 802.11bgn,2412,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:67:9C:41,eduroam,IEEE 802.11bgn,2412,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:67:9C:40,Universite de Lorraine,IEEE 802.11bgn,2412,42,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:67:B9:C3,<hidden>,IEEE 802.11bgn,2412,26,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:67:9C:42,Personnels Univ-Lorraine,IEEE 802.11bgn,2412,42,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:67:9C:43,<hidden>,IEEE 802.11bgn,2412,28,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,C0:4A:00:F9:62:C6,BDE,IEEE 802.11bgn,2427,28,1,Unknown: DD990050F204104A0001101044000102103B0001,CCMP,CCMP
1438174395376563156,34:DB:FD:96:4A:21,eduroam,IEEE 802.11bgn,2437,48,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,00:1C:F0:69:E8:5E,<hidden>,IEEE 802.11bgn,2427,26,1,IEEE 802.11i/WPA2 Version 1,TKIP,CCMP
1438174395376563156,34:DB:FD:96:4A:23,<hidden>,IEEE 802.11bgn,2437,48,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:96:4A:20,Universite de Lorraine,IEEE 802.11bgn,2437,48,0,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
1438174395376563156,34:DB:FD:96:4A:22,Personnels Univ-Lorraine,IEEE 802.11bgn,2437,56,1,IEEE 802.11i/WPA2 Version 1,CCMP,CCMP
